index,date,currency,epsActual,epsEstimate,epsDifference,surprisePercent,outstandingShares
0,2022-09-30,USD,-0.43,-0.16,-0.27,-168.75,102730000
1,2022-09-29,USD,-0.18,0,-0.18,,99188700
2,2022-09-28,USD,-0.18,0,-0.18,,99188700
3,2022-09-27,USD,-0.18,0,-0.18,,99188700
4,2022-09-26,USD,-0.18,0,-0.18,,99188700
5,2022-09-25,USD,-0.18,0,-0.18,,99188700
6,2022-09-24,USD,-0.18,0,-0.18,,99188700
7,2022-09-23,USD,-0.18,0,-0.18,,99188700
8,2022-09-22,USD,-0.18,0,-0.18,,99188700
9,2022-09-21,USD,-0.18,0,-0.18,,99188700
10,2022-09-20,USD,-0.18,0,-0.18,,99188700
11,2022-09-19,USD,-0.18,0,-0.18,,99188700
12,2022-09-18,USD,-0.18,0,-0.18,,99188700
13,2022-09-17,USD,-0.18,0,-0.18,,99188700
14,2022-09-16,USD,-0.18,0,-0.18,,99188700
15,2022-09-15,USD,-0.18,0,-0.18,,99188700
16,2022-09-14,USD,-0.18,0,-0.18,,99188700
17,2022-09-13,USD,-0.18,0,-0.18,,99188700
18,2022-09-12,USD,-0.18,0,-0.18,,99188700
19,2022-09-11,USD,-0.18,0,-0.18,,99188700
20,2022-09-10,USD,-0.18,0,-0.18,,99188700
21,2022-09-09,USD,-0.18,0,-0.18,,99188700
22,2022-09-08,USD,-0.18,0,-0.18,,99188700
23,2022-09-07,USD,-0.18,0,-0.18,,99188700
24,2022-09-06,USD,-0.18,0,-0.18,,99188700
25,2022-09-05,USD,-0.18,0,-0.18,,99188700
26,2022-09-04,USD,-0.18,0,-0.18,,99188700
27,2022-09-03,USD,-0.18,0,-0.18,,99188700
28,2022-09-02,USD,-0.18,0,-0.18,,99188700
29,2022-09-01,USD,-0.18,0,-0.18,,99188700
30,2022-08-31,USD,-0.18,0,-0.18,,99188700
31,2022-08-30,USD,-0.18,0,-0.18,,99188700
32,2022-08-29,USD,-0.18,0,-0.18,,99188700
33,2022-08-28,USD,-0.18,0,-0.18,,99188700
34,2022-08-27,USD,-0.18,0,-0.18,,99188700
35,2022-08-26,USD,-0.18,0,-0.18,,99188700
36,2022-08-25,USD,-0.18,0,-0.18,,99188700
37,2022-08-24,USD,-0.18,0,-0.18,,99188700
38,2022-08-23,USD,-0.18,0,-0.18,,99188700
39,2022-08-22,USD,-0.18,0,-0.18,,99188700
40,2022-08-21,USD,-0.18,0,-0.18,,99188700
41,2022-08-20,USD,-0.18,0,-0.18,,99188700
42,2022-08-19,USD,-0.18,0,-0.18,,99188700
43,2022-08-18,USD,-0.18,0,-0.18,,99188700
44,2022-08-17,USD,-0.18,0,-0.18,,99188700
45,2022-08-16,USD,-0.18,0,-0.18,,99188700
46,2022-08-15,USD,-0.18,0,-0.18,,99188700
47,2022-08-14,USD,-0.18,0,-0.18,,99188700
48,2022-08-13,USD,-0.18,0,-0.18,,99188700
49,2022-08-12,USD,-0.18,0,-0.18,,99188700
50,2022-08-11,USD,-0.18,0,-0.18,,99188700
51,2022-08-10,USD,-0.18,0,-0.18,,99188700
52,2022-08-09,USD,-0.18,0,-0.18,,99188700
53,2022-08-08,USD,-0.18,0,-0.18,,99188700
54,2022-08-07,USD,-0.18,0,-0.18,,99188700
55,2022-08-06,USD,-0.18,0,-0.18,,99188700
56,2022-08-05,USD,-0.18,0,-0.18,,99188700
57,2022-08-04,USD,-0.18,0,-0.18,,99188700
58,2022-08-03,USD,-0.18,0,-0.18,,99188700
59,2022-08-02,USD,-0.18,0,-0.18,,99188700
60,2022-08-01,USD,-0.18,0,-0.18,,99188700
61,2022-07-31,USD,-0.18,0,-0.18,,99188700
62,2022-07-30,USD,-0.18,0,-0.18,,99188700
63,2022-07-29,USD,-0.18,0,-0.18,,99188700
64,2022-07-28,USD,-0.18,0,-0.18,,99188700
65,2022-07-27,USD,-0.18,0,-0.18,,99188700
66,2022-07-26,USD,-0.18,0,-0.18,,99188700
67,2022-07-25,USD,-0.18,0,-0.18,,99188700
68,2022-07-24,USD,-0.18,0,-0.18,,99188700
69,2022-07-23,USD,-0.18,0,-0.18,,99188700
70,2022-07-22,USD,-0.18,0,-0.18,,99188700
71,2022-07-21,USD,-0.18,0,-0.18,,99188700
72,2022-07-20,USD,-0.18,0,-0.18,,99188700
73,2022-07-19,USD,-0.18,0,-0.18,,99188700
74,2022-07-18,USD,-0.18,0,-0.18,,99188700
75,2022-07-17,USD,-0.18,0,-0.18,,99188700
76,2022-07-16,USD,-0.18,0,-0.18,,99188700
77,2022-07-15,USD,-0.18,0,-0.18,,99188700
78,2022-07-14,USD,-0.18,0,-0.18,,99188700
79,2022-07-13,USD,-0.18,0,-0.18,,99188700
80,2022-07-12,USD,-0.18,0,-0.18,,99188700
81,2022-07-11,USD,-0.18,0,-0.18,,99188700
82,2022-07-10,USD,-0.18,0,-0.18,,99188700
83,2022-07-09,USD,-0.18,0,-0.18,,99188700
84,2022-07-08,USD,-0.18,0,-0.18,,99188700
85,2022-07-07,USD,-0.18,0,-0.18,,99188700
86,2022-07-06,USD,-0.18,0,-0.18,,99188700
87,2022-07-05,USD,-0.18,0,-0.18,,99188700
88,2022-07-04,USD,-0.18,0,-0.18,,99188700
89,2022-07-03,USD,-0.18,0,-0.18,,99188700
90,2022-07-02,USD,-0.18,0,-0.18,,99188700
91,2022-07-01,USD,-0.18,0,-0.18,,99188700
92,2022-06-30,USD,-0.18,0,-0.18,,99188700
