datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2022-04-20,38.97,39.45,36.12,36.23,36.23,12648500,-3.87,36.65,22.56
2022-04-19,38.19,39.77,36.66,39.15,39.15,11382200,-3.04,40.49,32.93
2022-04-18,40.02,40.64,37.32,38.23,38.23,12841600,-8.30,38.61,43.46
2022-04-14,40.25,41.9,40.21,40.59,40.59,9193600,-5.85,41.75,43.42
2022-04-13,38.305,41.27,37.31,41.15,41.15,14068100,-9.09,42.52,39.17
2022-04-12,40.23,41.99,37.67,38.15,38.15,14264500,-13.86,36.77,39.43
2022-04-11,37.84,41.94,37.15,39.5,39.5,14206700,-14.38,38.37,44.88
2022-04-08,39.49,41.041,38.309,38.8,38.8,10648900,-7.18,37.05,45.11
2022-04-07,40.36,40.5,37.6,39.98,39.98,19428600,-6.18,38.34,40.37
2022-04-06,43.3,43.35,39.571,40.1,40.1,22212700,-8.56,38.46,48.28
2022-04-05,46.53,46.88,41.89,42.19,42.19,19576500,-3.68,40.63,56.05
2022-04-04,46.8,47.695,45.65,46.53,46.53,15532900,-0.40,45.57,64.67
2022-04-01,50.18,50.26,46.21,46.44,46.44,15224900,2.88,45.44,64.78
2022-03-31,51.895,51.93,49.55,50.24,50.24,12740900,4.64,50.05,64.63
2022-03-30,52.735,56.76,51.81,52.01,52.01,20271700,9.88,52.35,58.94
2022-03-29,47.36,54.83,46.61,53.88,53.88,26325300,12.30,54.82,48.52
2022-03-28,46.835,48.165,44.0,45.98,45.98,11018400,8.98,44.57,45.42
2022-03-25,48.87,49.1,45.23,46.16,46.16,10776300,10.33,44.78,43.23
2022-03-24,46.25,48.7,44.6,48.66,48.66,12804900,10.61,47.75,41.37
2022-03-23,46.47,48.0,44.63,45.87,45.87,12025100,4.71,43.89,34.72
2022-03-22,43.65,48.3,43.13,46.93,46.93,13110500,2.98,45.07,28.26
2022-03-21,45.64,46.55,42.31,43.56,43.56,13227000,1.35,40.36,21.57
2022-03-18,42.61,45.7,42.332,45.6,45.6,19739100,3.17,42.40,20.88
2022-03-17,40.84,42.75,38.52,42.13,42.13,17167200,-5.26,37.40,22.82
2022-03-16,38.5,42.1,37.65,41.58,41.58,23752200,-9.33,36.59,23.49
2022-03-15,35.67,37.32,33.46,37.0,37.0,19671300,-16.56,29.53,25.78
2022-03-14,37.74,37.74,34.9,35.83,35.83,20756400,-26.08,27.62,24.83
2022-03-11,38.32,41.0,37.5,38.05,38.05,42561600,-29.51,29.00,23.86
2022-03-10,44.105,44.19,39.77,41.16,41.16,31481100,-22.27,31.03,24.80
2022-03-09,43.39,46.25,42.69,43.95,43.95,15784700,-19.76,32.95,33.12
2022-03-08,41.89,45.06,39.86,42.21,42.21,25165010,-15.32,30.46,28.88
2022-03-07,48.0,49.44,42.28,42.43,42.43,22985240,-19.96,30.59,34.97
2022-03-04,51.01,51.41,46.66,47.39,47.39,24392200,-18.98,33.68,42.98
2022-03-03,54.36,56.0,50.02,50.91,50.91,28535500,-13.83,36.07,43.58
2022-03-02,59.135,59.14,53.3,53.56,53.56,36559800,-12.69,37.96,50.94
2022-03-01,65.43,66.54,60.8,61.91,61.91,17204100,-4.38,44.83,59.73
2022-02-28,63.49,68.15,62.4,67.56,67.56,19270200,4.91,50.57,61.08
2022-02-25,63.35,63.99,60.81,63.43,63.43,13455200,4.58,45.86,54.48
2022-02-24,54.24,64.43,53.5,63.71,63.71,24082200,-1.01,46.14,48.96
2022-02-23,63.427,63.5,57.05,57.53,57.53,22637000,-7.00,38.53,40.34
2022-02-22,65.25,69.1,59.76,62.39,62.39,22737000,1.44,42.96,41.18
2022-02-18,65.773,66.9,63.01,66.37,66.37,14944400,8.01,47.08,51.40
2022-02-17,64.685,71.5,64.13,64.74,64.74,22387700,3.87,45.08,58.31
2022-02-16,65.37,66.43,63.34,66.25,66.25,12768300,5.89,46.60,49.29
2022-02-15,65.8,67.18,63.88,66.29,66.29,16267400,1.97,46.63,47.79
2022-02-14,60.36,66.4,59.9,62.65,62.65,26874500,-6.97,42.62,49.10
2022-02-11,64.5,66.4,57.7,58.85,58.85,15261000,-6.89,38.11,40.46
2022-02-10,61.455,68.98,60.66,64.72,64.72,17665400,7.60,42.95,39.10
2022-02-09,61.86,65.12,60.75,64.53,64.53,13343700,10.59,42.74,31.83
2022-02-08,58.08,61.54,56.44,60.95,60.95,12079200,0.68,38.62,25.96
2022-02-07,60.875,63.83,57.52,58.36,58.36,14782000,-1.25,35.50,25.41
2022-02-04,62.065,62.78,59.11,60.87,60.87,14574200,-3.03,37.20,24.87
2022-02-03,60.827,63.919,59.0,60.36,60.36,19776300,-4.15,36.63,24.35
2022-02-02,69.39,69.9,63.55,64.32,64.32,15610300,-0.70,39.20,24.47
2022-02-01,67.28,71.46,62.35,69.62,69.62,24476500,0.22,42.96,31.10
2022-01-31,58.65,65.93,57.92,65.74,65.74,18684900,-7.42,38.99,31.07
2022-01-28,53.6,57.3,50.0,57.12,57.12,23965100,-22.83,28.75,24.17
2022-01-27,61.33,61.7,53.331,53.94,53.94,23416400,-26.37,24.40,32.14
2022-01-26,62.35,68.07,59.01,60.27,60.27,23694100,-26.21,27.50,28.88
2022-01-25,61.105,61.93,58.0,59.61,59.61,16557200,-23.94,26.60,21.34
2022-01-24,60.11,64.3,55.1,63.9,63.9,24134800,-17.54,28.76,21.08
2022-01-21,63.865,67.16,60.51,64.51,64.51,19323400,-21.77,29.07,21.72
2022-01-20,70.858,72.08,64.81,65.02,65.02,18642700,-22.31,29.32,25.51
2022-01-19,74.82,76.32,68.95,69.4,69.4,15068400,-20.61,31.45,31.42
2022-01-18,77.525,77.84,72.855,73.16,73.16,16803700,-28.23,33.38,31.76
2022-01-14,79.57,81.69,77.01,79.95,79.95,15792300,-22.77,37.22,32.34
2022-01-13,86.94,86.94,79.89,80.31,80.31,13677500,-23.38,37.43,40.11
2022-01-12,84.9,88.07,82.63,86.48,86.48,14422800,-16.94,41.16,41.36
2022-01-11,78.94,86.58,78.12,83.55,83.55,19970600,-15.79,38.46,40.06
2022-01-10,83.52,83.75,77.65,81.44,81.44,17289800,-21.43,36.51,38.66
2022-01-07,87.02,89.27,81.621,86.28,86.28,17497700,-20.81,39.15,38.51
2022-01-06,91.88,92.03,75.13,87.33,87.33,39827100,-9.51,39.73,26.04
2022-01-05,98.32,99.215,89.28,90.01,90.01,18645100,-6.33,41.18,28.61
2022-01-04,102.99,106.8,99.014,101.39,101.39,12152200,4.57,48.06,29.39
2022-01-03,106.14,106.55,100.25,102.72,102.72,8346800,12.74,48.95,29.90
2021-12-31,102.44,106.12,102.28,103.69,103.69,5804500,5.99,49.57,37.71
2021-12-30,98.852,105.29,98.66,103.42,103.42,10874700,-5.45,49.41,33.88
2021-12-29,101.19,102.58,96.62,99.34,99.34,8754900,-15.66,46.96,28.28
2021-12-28,105.04,106.0,101.0,102.87,102.87,8821300,-14.27,48.86,35.06
2021-12-27,96.9,107.49,96.8,107.09,107.09,15497000,-11.81,51.16,41.16
2021-12-23,96.351,97.822,93.814,96.84,96.84,5661700,-17.82,45.36,42.82
2021-12-22,96.388,98.9,93.392,96.34,96.34,8644100,-19.06,45.07,41.03
2021-12-21,92.19,98.42,92.05,96.82,96.82,12915100,-25.30,45.29,36.57
2021-12-20,94.8,96.4,88.4,89.98,89.98,16072700,-26.20,41.55,37.52
2021-12-17,99.92,100.6,92.62,97.7,97.7,44454800,-19.08,44.75,36.05
2021-12-16,116.76,117.0,107.06,108.87,108.87,13627600,4.20,49.93,48.60
2021-12-15,115.47,116.739,109.21,115.0,115.0,10828600,4.23,53.06,49.59
2021-12-14,114.77,117.9,112.71,117.14,117.14,8057700,1.45,54.16,49.33
2021-12-13,118.14,121.64,113.95,118.9,118.9,14737500,-0.86,55.03,58.05
2021-12-10,115.71,118.01,110.801,114.66,114.66,8336800,-5.11,53.35,44.34
2021-12-09,119.95,121.32,114.4,115.4,115.4,8474800,3.27,53.68,57.33
2021-12-08,116.22,123.4,112.82,122.12,122.12,12816000,7.27,56.58,46.67
2021-12-07,119.52,120.21,112.4,116.18,116.18,12173265,-3.67,54.57,34.37
2021-12-06,106.36,117.48,100.32,116.78,116.78,19725442,-1.33,54.81,49.67
2021-12-03,110.49,111.87,100.0,104.67,104.67,13802500,-23.93,50.76,54.85
2021-12-02,114.17,118.45,107.75,110.77,110.77,10835500,-12.61,52.98,59.95
2021-12-01,120.54,126.75,113.1,115.69,115.69,13289700,-30.38,54.77,65.63
2021-11-30,119.9,121.49,114.1,119.76,119.76,20204900,-52.25,0.00,0.00
2021-11-29,115.85,122.25,113.6,119.77,119.77,13923900,-29.59,0.00,0.00
2021-11-26,111.0,114.5,106.14,112.13,112.13,9871200,-17.82,0.00,0.00
2021-11-24,119.38,120.0,113.45,114.85,114.85,11539200,-8.14,0.00,0.00
2021-11-23,117.83,124.0,113.0,119.85,119.85,24967900,19.12,0.00,0.00
2021-11-22,123.88,124.93,106.91,118.11,118.11,40993900,0.00,0.00,0.00
2021-11-19,129.98,139.9,125.6,128.6,128.6,49368200,0.00,0.00,0.00
2021-11-18,136.81,138.78,120.15,123.38,123.38,63603600,0.00,0.00,0.00
2021-11-17,160.88,163.0,140.35,146.07,146.07,71765600,0.00,0.00,0.00
2021-11-16,163.8,179.47,153.78,172.01,172.01,94036600,0.00,0.00,0.00
2021-11-15,130.8,152.53,127.51,149.36,149.36,64982300,0.00,0.00,0.00
2021-11-12,128.645,135.2,125.25,129.95,129.95,50437500,0.00,0.00,0.00
2021-11-11,114.625,125.0,108.01,122.99,122.99,83668200,0.00,0.00,0.00
2021-11-10,106.75,119.46,95.2,100.73,100.73,103679500,0.00,0.00,0.00
2021-11-09,78.0,78.0,78.0,78.0,78.0,0,,,
2021-11-08,78.0,78.0,78.0,78.0,78.0,0,,,
